id,titulo,tipo,fonteTitulo,data_publicacao,volume,issue,paginas,paginasInicio,paginasFim,numeroPaginas,doi,autores_artigo,orcid_autores,departamento,origem,financiador,repositorioIPBeja,apoiosPublicacao
WOS:000076129100010,"Performance of asynchronous band-limited DS/SSMA systems - Comment",Letter,"IEICE TRANSACTIONS ON COMMUNICATIONS",1998-09-01,E81B,9,1782-1784,1782,1784,3,,"LM Tavares; GN Tavares",0000-0002-2232-0422,Engenharia,WOS,N/A,N/A,N/A
WOS:000081715300025,"Improved feedforward ML timing estimation for PSK signaling","Proceedings Paper","ISCAS '99: PROCEEDINGS OF THE 1999 IEEE INTERNATIONAL SYMPOSIUM ON CIRCUITS AND SYSTEMS, VOL 3",1999-01-01,,,98-101,98,101,4,,"GN Tavares; LM Tavares; MS Piedade",0000-0002-2232-0422,Engenharia,WOS,N/A,N/A,N/A
WOS:000173068700009,"Improved Cramer-Rao lower bounds for phase and frequency estimation with <i>M</i>-PSK signals",Article,"IEEE TRANSACTIONS ON COMMUNICATIONS",2001-12-01,49,12,2083-2087,2083,2087,5,10.1109/26.974254,"GN Tavares; LM Tavares; MS Piedade",0000-0002-2232-0422,Engenharia,WOS,N/A,N/A,N/A
WOS:000225085700008,"On the Miller-Chang lower bound for NDA carrier phase estimation",Article,"IEEE TRANSACTIONS ON COMMUNICATIONS",2004-11-01,52,11,1867-1871,1867,1871,5,10.1109/TCOMM.2004.836592,"GN Tavares; LM Tavares; MS Piedade",0000-0002-2232-0422,Engenharia,WOS,N/A,N/A,N/A
WOS:000234754600018,"The true Cramer-Rao lower bound for data-aided carrier-phase-independent time-delay estimation from linearly modulated waveforms",Article,"IEEE TRANSACTIONS ON COMMUNICATIONS",2006-01-01,54,1,128-140,128,140,13,10.1109/TCOMM.2005.861655,"GN Tavares; LM Tavares",0000-0002-2232-0422,Engenharia,WOS,N/A,N/A,N/A
WOS:000246034300007,"Sequence design for data-aided estimation of synchronization parameters",Article,"IEEE TRANSACTIONS ON COMMUNICATIONS",2007-04-01,55,4,670-677,670,677,8,10.1109/TCOMM.2007.894091,"Goncalo N. Tavares; Luis M. Tavares",0000-0002-2232-0422,Engenharia,WOS,N/A,N/A,N/A
WOS:000250389500005,"On the statistics of the sum of squared complex Gaussian random variables",Article,"IEEE TRANSACTIONS ON COMMUNICATIONS",2007-10-01,55,10,1857-1862,1857,1862,6,10.1109/TCOMM.2007.906387,"Goncalo N. Tavares; Luis M. Tavares",0000-0002-2232-0422,Engenharia,WOS,N/A,N/A,N/A
WOS:000255182400038,"An improved feedforward frequency offset estimator",Article,"IEEE TRANSACTIONS ON SIGNAL PROCESSING",2008-05-01,56,5,2155-2160,2155,2160,6,10.1109/TSP.2007.913166,"Goncalo N. Tavares; Luis M. Tavares; Antonio Petrolino",0000-0002-2232-0422,Engenharia,WOS,N/A,N/A,N/A
WOS:000276330800012,"On the True Cramer-Rao Lower Bound for Data-Aided Carrier-Phase-Independent Frequency Offset and Symbol Timing Estimation",Article,"IEEE TRANSACTIONS ON COMMUNICATIONS",2010-02-01,58,2,442-447,442,447,6,10.1109/TCOMM.2010.02.090023,"Goncalo N. Tavares; Luis M. Tavares; Antonio Petrolino",0000-0002-2232-0422,Engenharia,WOS,N/A,N/A,N/A
WOS:000319256300019,"Growth and development of tomato plants <i>Lycopersicon Esculentum Mill</i>. under different saline conditions by fertirrigation with pretreated cheese whey wastewater",Article,"WATER SCIENCE AND TECHNOLOGY",2013-01-01,67,9,2033-2041,2033,2041,9,10.2166/wst.2013.085,"Ana R. Prazeres; Fatima Carvalho; Javier Rivas; Manuel Patanita; Jose Dores",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:000325831200104,"Pretreated cheese whey wastewater management by agricultural reuse: Chemical characterization and response of tomato plants <i>Lycopersicon esculentum</i> Mill. under salinity conditions",Article,"SCIENCE OF THE TOTAL ENVIRONMENT",2013-10-01,463,,943-951,943,951,9,10.1016/j.scitotenv.2013.06.080,"Ana R. Prazeres; Fatima Carvalho; Javier Rivas; Manuel Patanita; Jose Dores",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:000337213300010,"Reuse of pretreated cheese whey wastewater for industrial tomato production (<i>Lycopersicon esculentum</i> Mill.)",Article,"AGRICULTURAL WATER MANAGEMENT",2014-07-01,140,,87-95,87,95,9,10.1016/j.agwat.2014.04.002,"Ana R. Prazeres; Fatima Carvalho; Javier Rivas; Manuel Patanita; Jose Dores",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:000370456400007,"Agricultural reuse of cheese whey wastewater treated by NaOH precipitation for tomato production under several saline conditions and sludge management",Article,"AGRICULTURAL WATER MANAGEMENT",2016-03-31,167,,62-74,62,74,13,10.1016/j.agwat.2015.12.025,"Ana R. Prazeres; Javier Rivas; Maria Adelaide Almeida; Manuel Patanita; Jose Dores; Fatima Carvalho",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:000398746400062,"Recycling organic wastes to agricultural land as a way to improve its quality: A field study to evaluate benefits and risks",Article,"WASTE MANAGEMENT",2017-03-01,61,,582-592,582,592,11,10.1016/j.wasman.2017.01.004,"P. Alvarenga; P. Palma; C. Mourinha; M. Farto; J. Dores; M. Patanita; C. Cunha-Queda; T. Natal-da-Luz; M. Renaud; J. P. Sousa",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:000414873900016,"Water Use and Productivity of Maize-based Cropping Systems in the Alqueva Region (Portugal)",Article,"CEREAL RESEARCH COMMUNICATIONS",2017-12-01,45,4,711-721,711,721,11,10.1556/0806.45.2017.036,"A. Tomaz; M. Patanita; I. Guerreiro; L. Boteta; J. F. Palma",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:000427500200004,"Efficient use of water and nutrients in irrigated cropping systems in the Alqueva region",Article,"SPANISH JOURNAL OF SOIL SCIENCE",2018-01-01,8,1,12-23,12,23,12,10.3232/SJSS.2018.V8.N1.02,"A. Tomaz; M. Patanita; I Guerreiro; J. Dores; L. Boteta; J. Ferro Palma",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:000468021100018,"Combined effects of irrigation management and nitrogen fertilization on soft wheat productive responses under Mediterranean conditions","Proceedings Paper","FIRST INTERNATIONAL SCIENTIFIC CONFERENCE ON ECOLOGICAL AND ENVIRONMENTAL ENGINEERING 2018",2019-01-01,86,,,,,4,10.1051/e3sconf/20198600019,"Patricia Oliveira; Manuel Patanita; Jose Dores; Luis Boteta; Jose Ferro Palma; Maria Isabel Patanita; Isabel Guerreiro; Jose Penacho; Maria Natividade Costa; Elizabete Rosa; Alexandra Tomaz",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:000482617600037,"Privacy and Data Protection Issues on Smart Tourism Destinations - A First Approach","Proceedings Paper","INTELLIGENT ENVIRONMENTS 2018",2018-01-01,23,,298-307,298,307,10,10.3233/978-1-61499-874-7-298,"Manuel David Masseno; Cristiana Santos",0000-0001-8861-0337,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000498270000075,"Water Regime and Nitrogen Management to Cope with Wheat Yield Variability under the Mediterranean Conditions of Southern Portugal",Article,PLANTS-BASEL,2019-10-01,8,10,,,,15,10.3390/plants8100429,"Manuel Patanita; Alexandra Tomaz; Tiago Ramos; Patricia Oliveira; Luis Boteta; Jose Dores",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:000570402400068,"Vulnerabilities in IoT Devices for Smart Home Environment","Proceedings Paper","PROCEEDINGS OF THE 5TH INTERNATIONAL CONFERENCE ON INFORMATION SYSTEMS SECURITY AND PRIVACY (ICISSP)",2019-01-01,,,615-622,615,622,8,10.5220/0007583306150622,"Luis Costa; Joao Paulo Barros; Miguel Tavares",0000-0002-2232-0422,Engenharia,WOS,N/A,N/A,N/A
WOS:000622981800001,"Zinc Enrichment in Two Contrasting Genotypes of <i>Triticum aestivum</i> L. Grains: Interactions between Edaphic Conditions and Foliar Fertilizers",Article,PLANTS-BASEL,2021-02-01,10,2,,,,19,10.3390/plants10020204,"Ines Carmo Luis; Fernando C. Lidon; Claudia Campos Pessoa; Ana Coelho Marques; Ana Rita F. Coelho; Manuela Simoes; Manuel Patanita; Jose Dores; Jose C. Ramalho; Maria Manuela Silva; Ana Sofia Almeida; Isabel P. Pais; Maria Fernanda Pessoa; Fernando Henrique Reboredo; Paulo Legoinha; Mauro Guerra; Roberta G. Leitao; Paula Scotti Campos",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:000707022500007,"Yield, technological quality and water footprints of wheat under Mediterranean climate conditions: A field experiment to evaluate the effects of irrigation and nitrogen fertilization strategies",Article,"AGRICULTURAL WATER MANAGEMENT",2021-12-01,258,,,,,14,10.1016/j.agwat.2021.107214,"Alexandra Tomaz; Jose Ferro Palma; Tiago Ramos; Maria Natividade Costa; Elizabete Rosa; Marta Santos; Luis Boteta; Jose Dores; Manuel Patanita",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:000729878700002,"Zoom discrete spectral correlation function, with application to cyclostationary signal detection",Article,"DIGITAL SIGNAL PROCESSING",2022-03-01,121,,,,,11,10.1016/j.dsp.2021.103316,"Miguel Tavares; Jose Gerald; Joao Goes",0000-0002-2232-0422,Engenharia,WOS,N/A,N/A,N/A
WOS:000806948300001,"Applying Risk Indices to Assess and Manage Soil Salinization and Sodification in Crop Fields within a Mediterranean Hydro-Agricultural Area",Article,WATER,2021-11-01,13,21,,,,14,10.3390/w13213070,"Alexandra Tomaz; Maria Joao Costa; Joao Coutinho; Jose Dores; Adriana Catarino; Ines Martins; Clarisse Mourinha; Isabel Guerreiro; Maria Margarida Pereira; Marta Fabiao; Luis Boteta; Manuel Patanita; Patricia Palma",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:000875973700001,"Insights into the Spatial and Temporal Variability of Soil Attributes in Irrigated Farm Fields and Correlations with Management Practices: A Multivariate Statistical Approach",Article,WATER,2022-10-01,14,20,,,,13,10.3390/w14203216,"Alexandra Tomaz; Ines Martins; Adriana Catarino; Clarisse Mourinha; Jose Dores; Marta Fabiao; Luis Boteta; Joao Coutinho; Manuel Patanita; Patricia Palma",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:001363606400001,"Effect of Different Irrigated Crop Successions on Soil Carbon and Nitrogen-Phosphorus-Potassium Budget Under Mediterranean Conditions",Article,AGRICULTURE-BASEL,2024-11-01,14,11,,,,21,10.3390/agriculture14111908,"Claudia Neto; Adriana Catarino; Justino Sobreiro; Jose das Dores; Manuel Patanita; Alexandra Tomaz; Patricia Palma",0000-0002-2122-9950,Biociências,WOS,N/A,N/A,N/A
WOS:000370456400007,"Agricultural reuse of cheese whey wastewater treated by NaOH precipitation for tomato production under several saline conditions and sludge management",Article,"AGRICULTURAL WATER MANAGEMENT",2016-03-31,167,,62-74,62,74,13,10.1016/j.agwat.2015.12.025,"Ana R. Prazeres; Javier Rivas; Maria Adelaide Almeida; Manuel Patanita; Jose Dores; Fatima Carvalho",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000391838600060,"Nitrate removal in vertical flow constructed wetland planted with <i>Vetiveria zizanioides</i>: Effect of hydraulic load",Article,"ECOLOGICAL ENGINEERING",2017-02-01,99,,535-542,535,542,8,10.1016/j.ecoleng.2016.11.069,"Adelaide Almeida; Fatima Carvalho; Maria J. Imaginario; Ivone Castanheira; Ana R. Prazeres; Carlos Ribeiro",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000684442500094,"HYDROREUSE - Treatment and reuse of agro-industrial wastewaters using an innovative hydroponic system with tomato plants","Proceedings Paper","IX CONGRESO IBERICO DE AGROINGENIERIA - LIBROS DE ACTAS",2018-01-01,,,803-808,803,808,6,,"Ana R. Prazeres; Flavia Fernandes; Silvana Luz; Alexandra Afonso; Mariana Regato; Adelaide Almeida; Teresa Carvalhos; Maria Pereira; Arlindo Gomes; Rogerio Simoes; Patricia Palma; Fernando Beltran; Antonio Albuquerque; Javier Rivas; Eliana Jeronimo; Fatima Carvalho",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000452917600006,"EMPOWERING MORE PROACTIVE CITIZENS THROUGH DEVELOPMENT EDUCATION: THE RESULTS OF THREE LEARNING PRACTICES DEVELOPED IN HIGHER EDUCATION",Article,"POLICY & PRACTICE-A DEVELOPMENT EDUCATION REVIEW",2018-01-01,,27,109-126,109,126,18,,"Sandra Saude; Ana Paula Zarcos; Albertina Raposo",0000-0003-3521-612x,Biociências,WOS,N/A,N/A,N/A
WOS:000451071100047,"Public Participation: A Tool for Water Conservation and Environmental Management","Proceedings Paper",INCREASE,2018-01-01,,,583-593,583,593,11,10.1007/978-3-319-70272-8_47,"Albertina Raposo; Anabela Durao; M. Manuela Morais; Lia Vasconcelos",0000-0003-3521-612x,Biociências,WOS,N/A,N/A,N/A
WOS:000435063000023,"The efficiency and technological reliability of biogenic compounds removal during long-term operation of a one-stage subsurface horizontal flow constructed wetland",Article,"SEPARATION AND PURIFICATION TECHNOLOGY",2018-08-31,202,,216-226,216,226,11,10.1016/j.seppur.2018.03.058,"Krzysztof Jozwiakowski; Piotr Bugajski; Karolina Kurek; Maria de Fatima Nunes de Carvalho; Maria Adelaide Araujo Almeida; Tadeusz Siwiec; Gabriel Borowski; Wojciech Czekala; Jacek Dach; Magdalena Gajewska",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000485660800004,"Phytoremediation potential of <i>Vetiveria zizanioides</i> and <i>Oryza sativa</i> to nitrate and organic substance removal in vertical flow constructed wetland systems",Article,"ECOLOGICAL ENGINEERING",2019-11-01,138,,19-27,19,27,9,10.1016/j.ecoleng.2019.06.020,"Adelaide Almeida; Carlos Ribeiro; Fatima Carvalho; Anabela Durao; Piotr Bugajski; Karolina Kurek; Patrycja Pochwatka; Krzysztof Jozwiakowski",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000526862500018,"Manual Treatment of Urban Wastewater by Chemical Precipitation for Production of Hydroponic Nutrient Solutions",Article,"JOURNAL OF ECOLOGICAL ENGINEERING",2020-04-01,21,3,143-152,143,152,10,10.12911/22998993/118286,"Tania Correia; Mariana Regato; Adelaide Almeida; Teresa Santos; Leonor Amaral; Fatima Carvalho",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000526862500019,"Study on the Application of Floating Beds of Macrophites (<i>Vetiveria zizanioides</i> and <i>Phragmites australis</i>), in Pilot Scale, for the Removal of Heavy Metals from Agua Forte Stream (Alentejo-Portugal)",Article,"JOURNAL OF ECOLOGICAL ENGINEERING",2020-04-01,21,3,153-163,153,163,11,10.12911/22998993/118285,"Teresa Borralho; David Gago; Adelaide Almeida",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000544446100004,"Nitrogen removal in vertical flow constructed wetlands: influence of bed depth and high nitrogen loadings",Article,"ENVIRONMENTAL TECHNOLOGY",2020-07-28,41,17,2196-2209,2196,2209,14,10.1080/09593330.2018.1557749,"Adelaide Almeida; Krzysztof Jozwiakowski; Alina Kowalczyk-Jusko; Piotr Bugajski; Karolina Kurek; Fatima Carvalho; Anabela Durao; Carlos Ribeiro; Magdalena Gajewska",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000545338000011,"Immediate one-step lime precipitation and atmospheric carbonation as pretreatment for low biodegradable and high nitrogen wastewaters: A case study of explosives industry",Article,"JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING",2020-06-01,8,3,,,,10,10.1016/j.jece.2020.103808,"Luis Madeira; Adelaide Almeida; Margarida Ribau Teixeira; Ana Prazeres; Humberto Chaves; Fatima Carvalho",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000599500400012,"The physio-chemical conditions of surface and groundwater resources in water scarce areas - how droughts affect ions migration",Article,"DESALINATION AND WATER TREATMENT",2020-12-01,207,,122-136,122,136,15,10.5004/dwt.2020.26560,"Agnieszka Operacz; Karolina Kurek; Piotr Bugajski; Ana Pardal; Isabel Simoes; Maria J. Imaginario; Ivone Castanheira; Maria Raposo; Adelaide Almeida","0000-0003-3521-612x; 0000-0001-6612-9411",Biociências,WOS,N/A,N/A,N/A
WOS:000635594700079,"Vertical flow constructed wetland as a green solution for low biodegradable and high nitrogen wastewater: A case study of explosives industry",Article,CHEMOSPHERE,2021-06-01,272,,,,,10,10.1016/j.chemosphere.2021.129871,"Luis Madeira; Fatima Carvalho; Margarida Ribau Teixeira; Carlos Ribeiro; Adelaide Almeida",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000744997500020,"Landfill leachate treatment by immediate one-step lime precipitation, carbonation, and phytoremediation fine-tuning",Article,"ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH",2023-01-01,30,4,8647-8656,8647,8656,10,10.1007/s11356-022-18729-7,"Mario Ramalho; Toni Jovanovic; Alexandra Afonso; Ana Baia; Ana Lopes; Annabel Fernandes; Adelaide Almeida; Fatima Carvalho",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000887841900001,"Construction of Control Charts to Help in the Stability and Reliability of Results in an Accredited Water Quality Control Laboratory",Article,SUSTAINABILITY,2022-11-01,14,22,,,,11,10.3390/su142215392,"Flavia Matias Oliveira da Silva; Karina Santos Silverio; Maria Ivone Castanheira; Mariana Raposo; Maria Jose Imaginario; Isabel Simoes; Maria Adelaide Almeida",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:001140474800001,"Pretreated Agro-Industrial Effluents as a Source of Nutrients for Tomatoes Grown in a Dual Function Hydroponic System: Tomato Quality Assessment",Article,SUSTAINABILITY,2024-01-01,16,1,,,,19,10.3390/su16010315,"Alexandra Afonso; Carlos Ribeiro; Maria Joao Carvalho; Tania Correia; Pedro Correia; Mariana Regato; Idalia Costa; Annabel Fernandes; Adelaide Almeida; Ana Lopes; Fatima Carvalho",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:001245412900001,"Reuse of Treated Slaughterhouse Wastewater from Immediate One-Step Lime Precipitation and Atmospheric Carbonation to Produce Aromatic Plants in Hydroponics",Article,WATER,2024-06-01,16,11,,,,11,10.3390/w16111566,"Luis Madeira; Margarida Ribau Teixeira; Sergio Nunes; Adelaide Almeida; Fatima Carvalho",0000-0001-6612-9411,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000181413200005,"Fenton-like oxidation of landfill leachate",Article,"JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING",2003-01-01,38,2,371-379,371,379,9,10.1081/ESE-120016901,"FJ Rivas; F Beltrán; O Gimeno; F Carvalho",0000-0003-1092-4111,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000186804600002,"Stabilized leachates:: ozone-activated carbon treatment and kinetics",Article,"WATER RESEARCH",2003-12-01,37,20,4823-4834,4823,4834,12,10.1016/j.watres.2003.08.007,"FJ Rivas; F Beltrán; O Gimeno; B Acedo; F Carvalho",0000-0003-1092-4111,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000220462200031,"Stabilized leachates:: ozone-activated carbon treatment and kinetics (vol 37, pg 4823, 2003)",Correction,"WATER RESEARCH",2004-03-01,38,6,1651-1651,1651,1651,1,10.1016/j.watres.2004.01.001,"FJR Toledo; F Beltrán; O Gimeno; B Acedo; F Carvalho",0000-0003-1092-4111,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000225604200010,"Stabilized leachates:: sequential coagulation-flocculation plus chemical oxidation process",Article,"JOURNAL OF HAZARDOUS MATERIALS",2004-12-10,116,1-2,95-102,95,102,8,10.1016/j.jhazmat.2004.07.022,"FJ Rivas; F Beltrán; F Carvalho; B Acedo; O Gimeno",0000-0003-1092-4111,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000227055500014,"Oxone-promoted wet air oxidation of landfill leachates",Article,"INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH",2005-02-16,44,4,749-758,749,758,10,10.1021/ie0401511,"FJ Rivas; FJ Beltrán; F Carvalho; PM Alvarez",0000-0003-1092-4111,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000236930100024,"Adsorption of landfill leachates onto activated carbon -: Equilibrium and kinetics",Article,"JOURNAL OF HAZARDOUS MATERIALS",2006-04-17,131,1-3,170-178,170,178,9,10.1016/j.jhazmat.2005.09.022,"FJ Rivas; FJ Beltrán; O Gimeno; J Frades; F Carvalho",0000-0003-1092-4111,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000279573900049,"Treatment of Cheese Whey Wastewater: Combined Coagulation-Flocculation and Aerobic Biodegradation",Article,"JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY",2010-07-14,58,13,7871-7877,7871,7877,7,10.1021/jf100602j,"Javier Rivas; Ana R. Prazeres; Fatima Carvalho; Fernando Beltran",,,WOS,N/A,N/A,N/A
WOS:000288401800050,"Aerobic Biodegradation of Precoagulated Cheese Whey Wastewater",Article,"JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY",2011-03-23,59,6,2511-2517,2511,2517,7,10.1021/jf104252w,"Javier Rivas; Ana R. Prazeres; Fatima Carvalho",,,WOS,N/A,N/A,N/A
WOS:000309486700007,"Cheese whey management: A review",Review,"JOURNAL OF ENVIRONMENTAL MANAGEMENT",2012-11-15,110,,48-68,48,68,21,10.1016/j.jenvman.2012.05.018,"Ana R. Prazeres; Fatima Carvalho; Javier Rivas",,,WOS,N/A,N/A,N/A
WOS:000316826800042,"Cheese whey wastewater: Characterization and treatment",Review,"SCIENCE OF THE TOTAL ENVIRONMENT",2013-02-15,445,,385-396,385,396,12,10.1016/j.scitotenv.2012.12.038,"Fatima Carvalho; Ana R. Prazeres; Javier Rivas",,,WOS,N/A,N/A,N/A
WOS:000319256300019,"Growth and development of tomato plants <i>Lycopersicon Esculentum Mill</i>. under different saline conditions by fertirrigation with pretreated cheese whey wastewater",Article,"WATER SCIENCE AND TECHNOLOGY",2013-01-01,67,9,2033-2041,2033,2041,9,10.2166/wst.2013.085,"Ana R. Prazeres; Fatima Carvalho; Javier Rivas; Manuel Patanita; Jose Dores",,,WOS,N/A,N/A,N/A
WOS:000325831200104,"Pretreated cheese whey wastewater management by agricultural reuse: Chemical characterization and response of tomato plants <i>Lycopersicon esculentum</i> Mill. under salinity conditions",Article,"SCIENCE OF THE TOTAL ENVIRONMENT",2013-10-01,463,,943-951,943,951,9,10.1016/j.scitotenv.2013.06.080,"Ana R. Prazeres; Fatima Carvalho; Javier Rivas; Manuel Patanita; Jose Dores",,,WOS,N/A,N/A,N/A
WOS:000327904400024,"Fenton-like application to pretreated cheese whey wastewater",Article,"JOURNAL OF ENVIRONMENTAL MANAGEMENT",2013-11-15,129,,199-205,199,205,7,10.1016/j.jenvman.2013.07.016,"Ana R. Prazeres; Fatima Carvalho; Javier Rivas",,,WOS,N/A,N/A,N/A
WOS:000337213300010,"Reuse of pretreated cheese whey wastewater for industrial tomato production (<i>Lycopersicon esculentum</i> Mill.)",Article,"AGRICULTURAL WATER MANAGEMENT",2014-07-01,140,,87-95,87,95,9,10.1016/j.agwat.2014.04.002,"Ana R. Prazeres; Fatima Carvalho; Javier Rivas; Manuel Patanita; Jose Dores",,,WOS,N/A,N/A,N/A
WOS:000398043700001,"A framework for designing backroom areas in grocery stores",Article,"INTERNATIONAL JOURNAL OF RETAIL & DISTRIBUTION MANAGEMENT",2017-01-01,45,3,230-252,230,252,23,10.1108/IJRDM-01-2016-0004,"Maria Pires; Joaquim Pratas; Jorge Liz; Pedro Amorim",0000-0003-2048-0649,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000482313900001,"Solving the grocery backroom sizing problem",Article,"INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH",2020-09-16,58,18,5707-5720,5707,5720,14,10.1080/00207543.2019.1656840,"Maria Pires; Ana Camanho; Pedro Amorim",0000-0003-2048-0649,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000790577700018,"Flourishing and Satisfaction with Life in Older People Practicing Yoga","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,185-194,185,194,10,10.1007/978-3-030-41494-8_18,"Sandra Lozano; Maria Cristina Faria",0000-0003-0839-8036,"Educação CSComportamento",WOS,N/A,N/A,N/A
WOS:000790577700032,"Aging and Health Literacy: Site of Proximity to the Community","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,330-338,330,338,9,10.1007/978-3-030-41494-8_32,"Maria Cristina Faria; Maria Ines Faria; Sandra Lozano",0000-0003-0839-8036,"Educação CSComportamento",WOS,N/A,N/A,N/A
WOS:000790577700034,"Representations of Aging in Nursing and Social Work Students","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,350-358,350,358,9,10.1007/978-3-030-41494-8_34,"Maria Cristina Faria; Ana Isabel Fernandes",0000-0003-0839-8036,"Educação CSComportamento",WOS,N/A,N/A,N/A
WOS:000506335800001,"Solving the grocery backroom layout problem",Article,"INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH",2021-02-01,59,3,772-797,772,797,26,10.1080/00207543.2019.1708990,"Maria Pires; Elsa Silva; Pedro Amorim",0000-0003-2048-0649,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000371903200002,"Portuguese banks' performance: comparing efficiency with their Spanish counterparts",Article,"EURASIAN ECONOMIC REVIEW",2016-04-01,6,1,27-44,27,44,18,10.1007/s40822-015-0033-6,"Maria S. Basilio; Maria Clara P. Pires; Jose Filipe Pires Reis","0000-0002-3104-4271; 0000-0002-0935-2585","Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000524192100001,"Do anchor infrastructures matter for regional Smart Specialisation Strategy? The case of Alentejo",Article,"REGIONAL STUDIES",2021-03-04,55,3,453-464,453,464,12,10.1080/00343404.2020.1722804,"Soumodip Sarkar; Jose Jacinto Bilau; Maria Basilio",0000-0002-3104-4271,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000534803300007,"Local government efficiency: is there anything new after Troika's intervention in Portugal?",Article,"EURASIAN ECONOMIC REVIEW",2020-06-01,10,2,309-332,309,332,24,10.1007/s40822-019-00126-0,"Maria Basilio; Clara Pires; Carlos Borralho; Jose Pires dos Reis",0000-0002-3104-4271,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000685635100005,"Determinants of Portuguese banks' profitability: an update",Article,"TOURISM & MANAGEMENT STUDIES",2021-01-01,17,3,63-70,63,70,8,10.18089/tms.2021.170305,"Clara Pires; Maria Basilio; Carlos Borralho",0000-0002-3104-4271,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:001081645600001,"The support of Multilateral Development Banks to renewable energy projects in developing countries",Article,"JOURNAL OF ENVIRONMENTAL PLANNING AND MANAGEMENT",2025-02-23,68,3,585-611,585,611,27,10.1080/09640568.2023.2263904,"Maria Basilio",0000-0002-3104-4271,"Ciências Empresariais",WOS,N/A,N/A,N/A
