id,titulo,tipo,ano_publicacao,volume,paginas,organizacoes,citacoes,issn,isbn,doi,orcids_autores,autores,origem,keywords
SCOPUS_ID:85176309590,"Vulnerabilities in IoT Devices for Smart Home Environment","Conference Proceeding",2019-01-01,undefined,615-622,N/A,N/A,undefined,"true, [9789897583599]",10.5220/0007583306150622,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:85086629953,"Host card emulation with tokenisation: Security risk assessment","Conference Proceeding",2019-01-01,undefined,undefined,N/A,N/A,undefined,undefined,undefined,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:85061543411,"Bibliometric analysis of 50 years of IEEE industrial electronics society publications","Conference Proceeding",2018-12-26,undefined,3013-3020,N/A,N/A,undefined,"true, [9781509066841]",10.1109/IECON.2018.8591317,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:85061535134,"Refining IOPT petri nets class for embedded system controller modeling","Conference Proceeding",2018-12-26,undefined,4720-4725,N/A,N/A,undefined,"true, [9781509066841]",10.1109/IECON.2018.8592921,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:85047757426,"Students' perceptions of paper-based vs. computer-based testing in an introductory programming course","Conference Proceeding",2018-01-01,2,303-308,N/A,N/A,undefined,"true, [9789897582912]",10.5220/0006794203030308,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:85029437946,"Exploring USB connection vulnerabilities on android devices breaches using the android debug bridge","Conference Proceeding",2017-01-01,4,572-577,N/A,N/A,undefined,"true, [9789897582592]",10.5220/0006475905720577,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:85010461745,"Assessment rules and student cheating: A set of concerns as guidelines","Conference Proceeding",2016-12-07,undefined,undefined,N/A,N/A,undefined,"true, [9781509039128]",10.1109/CISPEE.2016.7777723,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84979561831,"Towards a mobile application for an engineering geology course: A contribution to improved student learning","Conference Proceeding",2016-01-01,2,421-426,N/A,N/A,undefined,"true, [9789897581793]",10.5220/0005927204210426,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84953792159,"Extending input-output place-transition Petri nets for distributed controller systems development","Conference Proceeding",2015-08-31,undefined,1099-1104,N/A,N/A,undefined,"true, [9781479925384]",10.1109/ICMC.2014.7231723,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84963652879,"Executable models for embedded controllers development - A cloud based development framework","Conference Proceeding",2015-01-01,1554,40-43,N/A,N/A,16130073,undefined,undefined,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84940254838,"From SysML State Machines to Petri Nets Using ATL Transformations","Book Series",2014-01-01,423,227-236,N/A,N/A,18684238,"true, [9783642547331]",10.1007/978-3-642-54734-8_26,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84907358795,"Towards the use of Place/Transition net tools for analysis of IOPT models","Conference Proceeding",2014-01-01,undefined,1141-1146,N/A,N/A,undefined,"true, [9781479923991]",10.1109/ISIE.2014.6864774,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84898148778,"Merging and splitting petri net models within distributed embedded controller design",Book,2013-12-01,undefined,160-183,N/A,N/A,undefined,"true, [9781466639225]",10.4018/978-1-4666-3922-5.ch009,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84887085848,"From concrete to abstract: About teaching UML class diagrams to novice programmers","Conference Proceeding",2013-11-11,undefined,278-283,N/A,N/A,undefined,"true, [9789898565686]",undefined,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84893522900,"Curricular unit specification for programme assessment: Fostering teacher reflection, while improving course catalogues","Conference Proceeding",2013-01-01,undefined,undefined,N/A,N/A,undefined,"true, [9781479912216]",10.1109/CISPEE.2013.6701984,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84873544554,"Educating for mobile computing: Addressing the new challenges","Conference Proceeding",2012-12-01,undefined,51-63,N/A,N/A,1942647X,"true, [9781450318723]",10.1145/2426636.2426641,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84873150800,"Towards a complete description for individual course units: A follow-up to the Bologna proposals","Conference Proceeding",2012-12-01,undefined,undefined,N/A,N/A,undefined,"true, [9781467324274]",10.1109/ICL.2012.6402207,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84872960728,"Model composition by reusing Petri net based modules","Conference Proceeding",2012-12-01,undefined,6132-6137,N/A,N/A,undefined,"true, [9781467324212]",10.1109/IECON.2012.6389078,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84872927291,"On the verification of non-autonomous Petri net models using autonomous petri net tools","Conference Proceeding",2012-12-01,undefined,6138-6143,N/A,N/A,undefined,"true, [9781467324212]",10.1109/IECON.2012.6389077,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84856528300,"From UML state machines to Petri nets: History attribute translation strategies","Conference Proceeding",2011-12-01,undefined,3776-3781,N/A,N/A,undefined,"true, [9781612849720]",10.1109/IECON.2011.6119924,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:80054991139,"An Ecore based Petri net type definition for PNML IOPT models","Conference Proceeding",2011-11-01,undefined,777-782,N/A,N/A,19354576,"true, [9781457704345]",10.1109/INDIN.2011.6034992,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:79960309919,"Java2Sequence - A tool for the visualization of object-oriented programs in introductory programming","Conference Proceeding",2011-07-19,undefined,369,N/A,N/A,undefined,"true, [9781450308878]",10.1145/1999747.1999882,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:79952235994,"Petri net based specification and verification of globally-asynchronous- locally-synchronous system","Book Series",2011-03-08,"349 AICT",237-245,N/A,N/A,18684238,"true, [9783642191695]",10.1007/978-3-642-19170-1_26,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:79952229526,"Towards statecharts to input-output place transition nets transformations","Book Series",2011-03-08,"349 AICT",227-236,N/A,N/A,18684238,"true, [9783642191695]",10.1007/978-3-642-19170-1_25,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:79952210365,"SysVeritas: A framework for verifying IOPT nets and execution semantics within embedded systems design","Book Series",2011-03-08,"349 AICT",256-265,N/A,N/A,18684238,"true, [9783642191695]",10.1007/978-3-642-19170-1_28,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:78650331960,"From Petri net models to C implementation of digital controllers","Conference Proceeding",2010-12-27,undefined,3057-3062,N/A,N/A,undefined,"true, [9781424463916]",10.1109/ISIE.2010.5637670,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:79952526716,"Assessment and grading for CS1: Towards a complete toolbox of criteria and techniques","Conference Proceeding",2010-12-01,undefined,106-111,N/A,N/A,undefined,"true, [9781450305204]",10.1145/1930464.1930483,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:78751519789,"Ecore representation for extending pnml for Input-Output Place-Transition nets","Conference Proceeding",2010-12-01,undefined,2156-2161,N/A,N/A,undefined,"true, [9781424452262]",10.1109/IECON.2010.5675332,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84943516818,"Scenario-based modeling in industrial information systems","Book Series",2010-01-01,329,19-30,N/A,N/A,18684238,"true, [9783642152337]",10.1007/978-3-642-15234-4_4,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:77951572944,"PNML based composition in non-autonomous Petri net models","Conference Proceeding",2009-12-01,undefined,4377-4382,N/A,N/A,undefined,undefined,10.1109/IECON.2009.5414908,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:63149130729,"Petri nets tools framework supporting FPGA-based controller implementations","Conference Proceeding",2008-01-01,undefined,2477-2482,N/A,N/A,undefined,"true, [9781424417667]",10.1109/IECON.2008.4758345,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:49949118251,"From Petri net models to VHDL implementation of digital controllers","Conference Proceeding",2007-12-01,undefined,94-99,N/A,N/A,undefined,"true, [1424407834, 9781424407835]",10.1109/IECON.2007.4460403,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:47849131183,"A Graphical editor for the input-output place-transition Petri net class","Conference Proceeding",2007-12-01,undefined,788-791,N/A,N/A,undefined,"true, [1424408261, 9781424408269]",10.1109/EFTA.2007.4416858,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:39749162870,"Petri net based building automation and monitoring system","Conference Proceeding",2007-12-01,1,57-62,N/A,N/A,19354576,"true, [1424408644, 9781424408641]",10.1109/INDIN.2007.4384731,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:39749103535,"The input-output place-transition petri net class and associated tools","Conference Proceeding",2007-12-01,1,509-514,N/A,N/A,19354576,"true, [1424408644, 9781424408641]",10.1109/INDIN.2007.4384809,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84883702691,"Model transformations for an elevator controller: Coloured petri nets in object-oriented analysis and design","Conference Proceeding",2005-12-01,undefined,21-35,N/A,N/A,undefined,"true, [9521215569, 9789521215568]",undefined,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:34547246946,"Structuring mechanisms in Petri net models: From specification to FPGA-based implementations",Book,2005-12-01,undefined,153-166,N/A,N/A,undefined,"true, [0387236309, 9780387236308]",10.1007/0-387-28327-7_13,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:33847322432,"Towards usage of formal methods within embedded systems co-design","Conference Proceeding",2005-12-01,"1 2 VOLS",281-284,N/A,N/A,undefined,"true, [078039402X, 9780780394025]",undefined,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:33847246282,"A tool for tailored code generation from Petri net models","Conference Proceeding",2005-12-01,"1 2 VOLS",857-864,N/A,N/A,undefined,"true, [078039402X, 9780780394025]",undefined,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:29844443413,"Two possible approaches for an intermediate GUI course","Conference Proceeding",2005-12-01,undefined,365,N/A,N/A,undefined,"true, [1595930248, 9781595930248]",10.1145/1067445.1067565,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:20444368009,"Structuring and composability issues in petri nets modeling",Journal,2005-05-01,1,112-123,N/A,N/A,15513203,undefined,10.1109/TII.2005.844433,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84928256579,"Modeling formalisms for embedded system design",Book,2005-01-01,undefined,5-1-5-34,N/A,N/A,undefined,"true, [9781420038163, 9780849328244]",10.1201/9781420038163,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:29844439719,"Use of flash movies for teaching GUI programming","Conference Proceeding",2005-01-01,undefined,390,N/A,N/A,undefined,"true, [1595930248, 9781595930248]",10.1145/1151954.1067593,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:66549112843,"Addition of fault detection capabilities in automation applications using petri nets","Conference Proceeding",2004-12-01,1,645-650,N/A,N/A,undefined,undefined,10.1109/ISIE.2004.1571882,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:28444470689,"Net model composition and modification by net operations: A pragmatic approach","Conference Proceeding",2004-12-01,undefined,309-314,N/A,N/A,undefined,"true, [0780385136, 9780780385139]",undefined,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:35048827535,"On the use of coloured petri nets for object-oriented design","Book Series",2004-01-01,3099,117-136,N/A,N/A,03029743,"true, [3540222367]",10.1007/978-3-540-27793-4_8,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:84891393214,"Modifying Petri net models by means of crosscutting operations","Conference Proceeding",2003-01-01,2003-January,177-186,N/A,N/A,15504808,"true, [0769518877]",10.1109/CSD.2003.1207712,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:6344260370,"Using Lab Exams to Ensure Programming Practice in an Introductory Programming Course",Journal,2003-01-01,8,16-20,N/A,N/A,undefined,undefined,10.1145/961511.961519,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:27844511835,"On structuring mechanisms for Petri nets based system design","Conference Proceeding",2003-01-01,2,431-438,N/A,N/A,19460740,undefined,10.1109/ETFA.2003.1248731,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:0038706938,"Specific proposals for the use of Petri nets in a concurrent programming course","Conference Proceeding",2002-01-01,undefined,165-169,N/A,N/A,undefined,"true, [1581134991, 9781581134995]",10.1145/544414.544463,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:0035783853,"Use Petri nets to improve your concurrent programming course","Conference Proceeding",2001-12-01,undefined,192,N/A,N/A,undefined,undefined,undefined,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:0035721947,"Man-machine interface for real-time telecontrol based on Petri nets specification","Conference Proceeding",2001-12-01,3,1565-1570,N/A,N/A,08843627,undefined,undefined,0000-0002-0097-9883,"João Paulo Mestre Pinheiro Ramos e Barros",Scopus,
SCOPUS_ID:85136714045,"Predicting Perceived Sport Performance via Self-Determination Theory",Journal,2022-10-01,129,1563-1580,N/A,N/A,00315125,undefined,10.1177/00315125221119121,0000-0002-7746-5514,"João Pedro da Silva Lourenço",Scopus,
SCOPUS_ID:85197291209,"REHABILITATION NURSING CARE FOR THE PERSON WITH PNEUMONIA: CASE REPORT",Journal,2024-01-01,7,undefined,N/A,N/A,undefined,undefined,10.33194/rper.2024.396,0000-0002-3905-4802,"João Vítor da Silva Vieira",Scopus,
SCOPUS_ID:85152579260,"The Patient Undergoing Total Hip Prothesis – Effectiveness of Applying a Rehabilitation Program During the Preoperative Period","Book Series",2023-01-01,undefined,260-273,N/A,N/A,2195271X,"true, [9783031290664]",10.1007/978-3-031-29067-1_26,0000-0002-3905-4802,"João Vítor da Silva Vieira",Scopus,
SCOPUS_ID:85152577533,"Comfort in Rehabilitation Nursing Care: Multiple Case Study","Book Series",2023-01-01,undefined,382-391,N/A,N/A,2195271X,"true, [9783031290664]",10.1007/978-3-031-29067-1_36,0000-0002-3905-4802,"João Vítor da Silva Vieira",Scopus,
SCOPUS_ID:85152554283,"Impact of a Rehabilitation Nursing Program Implemented in the Pre and Postoperative Periods in People Undergoing Elective Abdominal Surgery","Book Series",2023-01-01,undefined,211-224,N/A,N/A,2195271X,"true, [9783031290664]",10.1007/978-3-031-29067-1_22,0000-0002-3905-4802,"João Vítor da Silva Vieira",Scopus,
SCOPUS_ID:85141693187,"Therapeutic Futility in Nursing: A Focus Group",Journal,2022-01-01,8,undefined,N/A,N/A,undefined,undefined,10.1177/23779608221134768,0000-0002-3905-4802,"João Vítor da Silva Vieira",Scopus,
SCOPUS_ID:85139640268,"Gains From the Rehabilitation of Nursing to the Elderly With the Mobility Deficit by Femur Fracture",Book,2022-01-01,undefined,1448-1459,N/A,N/A,undefined,"true, [9781668452967, 1668452952, 9781668452950]",10.4018/978-1-6684-5295-0.ch083,0000-0002-3905-4802,"João Vítor da Silva Vieira",Scopus,
SCOPUS_ID:85127899132,"Prevention of Falls in the Elderly and in People with Mobility Changes","Book Series",2022-01-01,undefined,341-354,N/A,N/A,2195271X,"true, [9783030975234]",10.1007/978-3-030-97524-1_32,0000-0002-3905-4802,"João Vítor da Silva Vieira",Scopus,
SCOPUS_ID:85127261826,"Functional respiratory re-education interventions in people with respiratory disease: a systematic literature review",Journal,2022-01-01,75,undefined,N/A,N/A,00347167,undefined,10.1590/0034-7167-2021-0654,0000-0002-3905-4802,"João Vítor da Silva Vieira",Scopus,
SCOPUS_ID:85096855818,"The concept of futility in health: A scoping review",Journal,2021-12-01,16,347-353,N/A,N/A,14777509,undefined,10.1177/1477750920977109,0000-0002-3905-4802,"João Vítor da Silva Vieira",Scopus,
SCOPUS_ID:85103927355,"Pressure injury prediction models for critically-ill patients should consider both the case-mix and local factors",Journal,2021-08-01,65,undefined,N/A,N/A,09643397,undefined,10.1016/j.iccn.2021.103033,0000-0002-3905-4802,"João Vítor da Silva Vieira",Scopus,
