id,titulo,fonte,doi,tipo,autores,departamento,orcids_autores,ano_publicacao,autor_principal,issn,isbn,volume,numero,paginas,editor,keywords,origem,financiador,repositorioIPBeja,apoiosPublicaçao
SCOPUS_ID:85076637453,"Jointly modeling drought characteristics with smoothed regionalized SPI series for a small island","Water (Switzerland)",10.3390/w11122489,Journal,"João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2019,"Espinosa L.A.",undefined,undefined,11,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85053171375,"Drought modeling methods","Handbook of Drought and Water Scarcity: Principles of Drought and Water Scarcity",10.1201/9781315404219,Book,"João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2017,"Santos J.F.",undefined,"true, [9781315404226, 9781498731027]",undefined,undefined,149-166,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84938147391,"Drought analysis in southern Paraguay, Brazil and northern Argentina: Regionalization, occurrence rate and rainfall thresholds","Hydrology Research",10.2166/nh.2014.074,Journal,"João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2015,"Portela M.M.",19989563,undefined,46,undefined,792-810,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84920711365,"SPI Modes of Drought Spatial and Temporal Variability in Portugal: Comparing Observations, PT02 and GPCC Gridded Datasets","Water Resources Management",10.1007/s11269-014-0690-3,Journal,"João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2015,"Raziei T.",09204741,undefined,29,undefined,487-504,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84891748082,"Spring drought prediction based on winter NAO and global SST in Portugal","Hydrological Processes",10.1002/hyp.9641,Journal,"João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2014,"Santos J.F.",08856087,undefined,28,undefined,1009-1024,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85010871778,"Trends in rainfall and streamflow series: Portuguese case studies","International Journal of Safety and Security Engineering",10.2495/SAFE-V4-N3-221-248,Journal,"João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2014,"Portela M.M.",20419031,undefined,4,undefined,221-248,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84977468493,"Analysis of temporal variability of droughts in southern Paraguay and northern Argentina (1961–2011)","Climate Change Management",10.1007/978-3-319-04489-7_3,"Book Series","João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2014,"Portela M.M.",16102002,undefined,undefined,undefined,31-46,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84877038360,"Dimensionality reduction in drought modelling","Hydrological Processes",10.1002/hyp.9300,Journal,"João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2013,"Santos J.F.",08856087,undefined,27,undefined,1399-1410,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84878122921,"Precipitation thresholds for drought recognition: A further use of the standardized precipitation index, SPI","WIT Transactions on Ecology and the Environment",10.2495/RBM130011,Journal,"João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2013,"Santos J.F.",17433541,"true, [9781845647124]",172,undefined,3-14,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:80255138382,"Regional Frequency Analysis of Droughts in Portugal","Water Resources Management",10.1007/s11269-011-9869-z,Journal,"João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2011,"Santos J.F.",09204741,undefined,25,undefined,3537-3558,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84865565437,"Regionalization of droughts in Portugal","WIT Transactions on Ecology and the Environment",10.2495/RM110211,Journal,"João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2011,"Santos J.F.",17433541,"true, [9781845645168]",146,undefined,239-249,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:77949588816,"Spatial and temporal variability of droughts in Portugal","Water Resources Research",10.1029/2009WR008071,Journal,"João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2010,"Santos J.F.",00431397,undefined,46,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:71649107108,"Trends in hydrologic time series","WIT Transactions on Ecology and the Environment",10.2495/RM090171,Journal,"João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2009,"Portela M.M.",17433541,"true, [9781845641986]",124,undefined,185-195,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:38849113927,"Estimation of monthly stream flows based on the sequential water budget technique applied to the Thornthwaite potential evapotranspiration","WIT Transactions on Ecology and the Environment",10.2495/RM070161,Journal,"João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2007,"Portela M.M.",17433541,"true, [9781845640750]",104,undefined,159-168,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85088065396,"Thornthwaite and Penman-Monteith potential evapotranspiration and estimation of monthly stream flows","International Symposium on Hydraulic Structures - XXII Congreso Latinoamericano de Hidraulica",undefined,"Conference Proceeding","João Filipe Fragoso dos Santos",Engenharia,0000-0002-4671-9884,2006,"Portela M.M.",undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85214333030,"The history of chocolate consumption in Portugal: A blend of tradition and innovation","International Journal of Gastronomy and Food Science",10.1016/j.ijgfs.2025.101108,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2025,"Dias J.",1878450X,undefined,39,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85212238395,"Impact of different Cynara cardunculus L. extracts on the physicochemical, microbial, and sensory properties of Serpa cheese","International Dairy Journal",10.1016/j.idairyj.2024.106159,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2025,"Alvarenga N.",09586946,undefined,162,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85213500948,"Comparative Study of Coagulation Dynamics: Cardoon Flower Extract vs. Chymosin",Dairy,10.3390/dairy5040059,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2024,"Gomes S.",undefined,undefined,5,undefined,817-827,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85200986098,"Comparison of milk-clotting activity measurement using the Berridge's operator-based approach and a proposed digital method","International Dairy Journal",10.1016/j.idairyj.2024.106055,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2024,"Caeiro J.J.",09586946,undefined,159,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85192817895,"Influence of geographical origin in the physical and bioactive parameters of single origin dark chocolate","European Food Research and Technology",10.1007/s00217-024-04558-0,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2024,"Cartas J.",14382377,undefined,250,undefined,2569-2580,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85178895235,"Valorization of baobab seeds (Adansonia digitata) as a coffee-like beverage: evaluation of roasting time on bioactive compounds","Journal of Food Science and Technology",10.1007/s13197-023-05873-2,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2024,"Marcolino E.",00221155,undefined,61,undefined,727-733,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85184714689,"Notes on the history and uses of thistles and Cynara cardunculus L. in Portugal","Ethnobotany Research and Applications",10.32859/era.28.22.1-12,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2024,"Dias J.",undefined,undefined,28,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85156206503,"Development of a Functional Dark Chocolate with Baobab Pulp",Foods,10.3390/foods12081711,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2023,"Monteiro S.",undefined,undefined,12,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85148887568,"Impact of LAB from Serpa PDO Cheese in Cheese Models: Towards the Development of an Autochthonous Starter Culture",Foods,10.3390/foods12040701,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2023,"Araújo-Rodrigues H.",undefined,undefined,12,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85133625768,"Influence of cocoa origin on the nutritional characterization of chocolate","European Food Research and Technology",10.1007/s00217-022-04070-3,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2022,"Panda A.",14382377,undefined,248,undefined,2569-2577,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85137751779,"Nutritional Properties of Baobab Pulp from Different Angolan Origins",Plants,10.3390/plants11172272,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2022,"Monteiro S.",undefined,undefined,11,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85136658653,"The use of cheese from Alentejo in Portuguese gastronomy: A travel through history","International Journal of Gastronomy and Food Science",10.1016/j.ijgfs.2022.100579,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2022,"Dias J.",1878450X,undefined,29,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85133329293,"Organoleptic Chemical Markers of Serpa PDO Cheese Specificity",Foods,10.3390/foods11131898,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2022,"Araújo-Rodrigues H.",undefined,undefined,11,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85128243114,"Effect of High Pressure on the Properties of Chocolate Fillings during Long-Term Storage",Foods,10.3390/foods11070970,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2022,"Panda A.",undefined,undefined,11,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85153634173,"Impact of Geographical Origin on Chocolate Microstructure, Phase Transition, and Fat Bloom","Trends in Sustainable Chocolate Production",10.1007/978-3-030-90169-1_5,Book,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2022,"Dias J.",undefined,"true, [9783030901691, 9783030901684]",undefined,undefined,153-187,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85093115477,"Impact of environmental conditions on the ripening of Queijo de Évora PDO cheese","Journal of Food Science and Technology",10.1007/s13197-020-04856-x,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2021,"Dias J.M.",00221155,undefined,58,undefined,3942-3952,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85111649570,"Applying computational fluid dynamics in the development of smart ripening rooms for traditional cheeses",Foods,10.3390/foods10081716,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2021,"Alvarenga N.",undefined,undefined,10,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85128155966,"Automated remote control of cheese ripening chambers: Increasing economic value added while reducing the risk of transmission during the pandemic","Handbook of Research on Reinventing Economies and Organizations Following a Global Health Crisis",10.4018/978-1-7998-6926-9.ch024,Book,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2021,"Ferreira P.",undefined,"true, [9781799869276, 9781799869269]",undefined,undefined,442-460,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85087826142,"Evaluation of gas holes in “Queijo de Nisa” PDO cheese using computer vision","Journal of Food Science and Technology",10.1007/s13197-020-04621-0,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2021,"Dias J.",00221155,undefined,58,undefined,1072-1080,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85090204013,"Evolution during three ripening stages of Évora cheese",Foods,10.3390/foods9091140,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2020,"Carvalho G.P.",undefined,undefined,9,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85089819418,"The economic impact of a new type of ripening chamber in traditional cheese manufacturing","Sustainability (Switzerland)",10.3390/su12166682,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2020,"Teixeira N.",undefined,undefined,12,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85057109137,"Characterization of Cynara cardunculus L. flower from Alentejo as a coagulant agent for cheesemaking","International Dairy Journal",10.1016/j.idairyj.2018.09.010,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2019,"Gomes S.",09586946,undefined,91,undefined,178-184,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85052113267,"Development of biscuits with green banana flour irradiated by <sup>60</sup>Co: Preservation in modified atmosphere packaging","Emirates Journal of Food and Agriculture",10.9755/ejfa.2018.v30.i6.1720,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2018,"Alvarenga N.",2079052X,undefined,30,undefined,498-502,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85031803096,"Evaluation of the impact of high pressure on the storage of filled traditional chocolates","Innovative Food Science and Emerging Technologies",10.1016/j.ifset.2017.08.019,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2018,"Dias J.",14668564,undefined,45,undefined,36-41,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85037048196,"Shelf-life of reduced-fat white chocolate fillings using iota-carrageenan","Emirates Journal of Food and Agriculture",10.9755/ejfa.2017.v29.i11.1498,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2017,"Dias J.",2079052X,undefined,29,undefined,893-898,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84988927626,"Impact of olive oil usage on physical properties of chocolate fillings","Grasas y Aceites",10.3989/gya.0323161,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2016,"Dias J.M.",00173495,undefined,67,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84944515590,"Effect of hydrocolloids on low-fat chocolate fillings","Journal of Food Science and Technology",10.1007/s13197-015-1841-0,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2015,"Dias J.",00221155,undefined,52,undefined,7209-7217,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:4344686196,"Test of a small domestic boiler using different pellets","Biomass and Bioenergy",10.1016/j.biombioe.2003.07.002,Journal,"João Jorge Mestre Dias","Tecnologias CAplicadas",0000-0002-5108-0018,2004,"Dias J.",09619534,undefined,27,undefined,531-539,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"João Manuel Garcia Salazar Gonçalves da Silva","Artes H Desporto",0000-0002-7041-3789,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85165976474,"Asp376Glu Mutation and Enhanced Metabolism Controlling the Resistance to ALS-Inhibiting Herbicides in Ixophorus unisetus (J. Presl) Schltdl. from the Bajio, Mexico",Agronomy,10.3390/agronomy13071682,Journal,"João Martim de Portugal e Vasconcelos Fernandes",Biociências,0000-0002-3313-887X,2023,"Domínguez-Valenzuela J.A.",undefined,undefined,13,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85161504534,"Convergent Adaptation of Multiple Herbicide Resistance to Auxin Mimics and ALS- and EPSPS-Inhibitors in Brassica rapa from North and South America",Plants,10.3390/plants12112119,Journal,"João Martim de Portugal e Vasconcelos Fernandes",Biociências,0000-0002-3313-887X,2023,"Dominguez-Valenzuela J.A.",undefined,undefined,12,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85160431684,"Filago pyramidata Tolerant to ALS-Inhibiting Herbicides: A New Invasive Weed in Olive Groves of Southern Spain",Agronomy,10.3390/agronomy13051273,Journal,"João Martim de Portugal e Vasconcelos Fernandes",Biociências,0000-0002-3313-887X,2023,"Palma-Bautista C.",undefined,undefined,13,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85149314288,"Target-site and non-target-site resistance mechanisms confer multiple resistance to glyphosate and 2,4-D in Carduus acanthoides","Pesticide Biochemistry and Physiology",10.1016/j.pestbp.2023.105371,Journal,"João Martim de Portugal e Vasconcelos Fernandes",Biociências,0000-0002-3313-887X,2023,"Palma-Bautista C.",00483575,undefined,191,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
